time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208067.7401,0,1,0.0,0.0,0,0.0,nan,4,0.0,0.0,0,0.00180676579475
1562208067.7497,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00154599547386
1562208067.7602,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00163912773132
1562208067.7704,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00283122062683
1562208067.7797,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00206753611565
1562208067.7901,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.0019371509552
1562208067.8003,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00199303030968
1562208067.8096,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.0014528632164
1562208067.8199,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00158324837685
1562208067.8302,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00132247805595
1562208067.8394,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00189989805222
1562208067.8498,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00189989805222
1562208067.8602,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00197440385818
1562208067.8704,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00212341547012
1562208067.8797,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00189989805222
1562208067.8901,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00180676579475
1562208067.9004,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00270083546638
1562208067.9098,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00206753611565
1562208067.9200,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00141561031342
1562208067.9303,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00206753611565
1562208067.9395,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00119209289551
1562208067.9498,0,1,0,0,1,0.0,nan,0,0.0,0.0,0,0.00141561031342
1562208067.9537,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00141561031342
1562208067.9637,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00158324837685
1562208067.9737,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00264495611191
1562208067.9837,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00176951289177
1562208067.9938,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00171363353729
1562208068.0037,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00158324837685
1562208068.0137,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00167638063431
1562208068.0236,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00184401869774
1562208068.0337,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.0019371509552
1562208068.0437,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00132247805595
1562208068.0537,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00158324837685
1562208068.0637,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.0014528632164
1562208068.0737,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00206753611565
1562208068.0837,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00216066837311
1562208068.0937,1,1,0,25.0,1,0.0,nan,0,0.0,0.0,0,0.00264495611191
1562208068.0947,0,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.00264495611191
1562208068.0950,0,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.00264495611191
1562208068.1037,1,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.000838190317154
1562208068.1052,0,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.000838190317154
1562208068.1137,1,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.00171363353729
1562208068.1155,0,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.00171363353729
1562208068.1237,1,1,0,25.0,1,0.0,nan,1,0.0,0.0,0,0.00184401869774
