time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208778.0898,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00521540641785
1562208778.0993,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00562518835068
1562208778.1097,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00588595867157
1562208778.1193,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00566244125366
1562208778.1298,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00553205609322
1562208778.1393,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00575557351112
1562208778.1498,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00562518835068
1562208778.1593,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00527128577232
1562208778.1699,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.0046007335186
1562208778.1793,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00473111867905
1562208778.1898,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00454485416412
1562208778.1993,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00512227416039
1562208778.2097,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00424683094025
1562208778.2191,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00569969415665
1562208778.2301,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.0055693089962
1562208778.2397,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00583007931709
1562208778.2491,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.006053596735
1562208778.2596,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00517815351486
1562208778.2701,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00530853867531
1562208778.2796,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,-0.00476837158203
1562208778.2901,0,1,0,0,1,0.0,nan,0,0.0,0.0,0,-0.00521540641785
1562208778.2925,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00521540641785
1562208778.3025,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00473111867905
1562208778.3125,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00517815351486
1562208778.3225,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.0055693089962
1562208778.3326,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00597909092903
1562208778.3425,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00553205609322
1562208778.3525,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.0050850212574
1562208778.3625,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00527128577232
1562208778.3725,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00499188899994
1562208778.3825,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00473111867905
1562208778.3925,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00499188899994
1562208778.4046,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00553205609322
1562208778.4124,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00553205609322
1562208778.4224,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00521540641785
1562208778.4326,1,1,0,18.0,1,0.0,nan,0,0.0,0.0,0,-0.00547617673874
1562208778.4367,0,1,0,18.0,1,0.0,nan,1,0.0,0.0,0,-0.00547617673874
1562208778.4377,0,1,0,18.0,1,0.0,nan,1,0.0,0.0,0,-0.00547617673874
