time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208210.3834,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00296160578728
1562208210.3936,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00406056642532
1562208210.4038,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208210.4140,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00318512320518
1562208210.4233,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00312924385071
1562208210.4335,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.003632158041
1562208210.4438,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00331550836563
1562208210.4541,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.003632158041
1562208210.4634,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00437721610069
1562208210.4736,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00340864062309
1562208210.4839,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00366941094398
1562208210.4941,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00398606061935
1562208210.5033,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00370666384697
1562208210.5136,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00348314642906
1562208210.5238,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00357627868652
1562208210.5340,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00331550836563
1562208210.5432,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00331550836563
1562208210.5536,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00340864062309
1562208210.5639,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00366941094398
1562208210.5742,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00325962901115
1562208210.5834,0,1,0,0,1,0.0,nan,0,0.0,0.0,0,0.00383704900742
1562208210.5895,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00383704900742
1562208210.5995,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00419095158577
1562208210.6095,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00433996319771
1562208210.6195,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00299885869026
1562208210.6295,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00322237610817
1562208210.6394,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208210.6494,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00327825546265
1562208210.6595,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00348314642906
1562208210.6694,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00383704900742
1562208210.6795,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208210.6896,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00322237610817
1562208210.6999,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00357627868652
1562208210.7096,1,1,0,27.0,1,0.0,nan,0,0.0,0.0,0,0.00437721610069
1562208210.7108,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00437721610069
1562208210.7117,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00344589352608
1562208210.7196,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00344589352608
1562208210.7222,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00335276126862
1562208210.7296,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00335276126862
1562208210.7316,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00283122062683
1562208210.7395,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00283122062683
1562208210.7419,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00473111867905
1562208210.7495,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00473111867905
1562208210.7521,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00270083546638
1562208210.7596,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00270083546638
1562208210.7615,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00383704900742
1562208210.7695,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00383704900742
1562208210.7717,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00318512320518
1562208210.7794,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00318512320518
1562208210.7819,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00370666384697
1562208210.7894,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00370666384697
1562208210.7912,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00441446900368
1562208210.7995,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.00441446900368
1562208210.8014,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.002421438694
1562208210.8096,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.002421438694
1562208210.8116,0,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.0029057264328
1562208210.8194,1,1,0,27.0,1,0.0,nan,1,0.0,0.0,0,0.0029057264328
