time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208420.8358,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00283122062683
1562208420.8460,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00277534127235
1562208420.8563,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00340864062309
1562208420.8665,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00376254320145
1562208420.8758,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00318512320518
1562208420.8860,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00353902578354
1562208420.8963,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00366941094398
1562208420.9066,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.003632158041
1562208420.9159,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00340864062309
1562208420.9261,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00309199094772
1562208420.9366,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00286847352982
1562208420.9459,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.003632158041
1562208420.9561,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.003632158041
1562208420.9664,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00379979610443
1562208420.9757,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00415369868279
1562208420.9861,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208420.9963,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00393018126488
1562208421.0067,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00322237610817
1562208421.0160,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00286847352982
1562208421.0263,0,1,0.0,0.0,0,0.0,nan,0,0.0,0.0,0,0.00277534127235
1562208421.0365,0,1,0,0,1,0.0,nan,0,0.0,0.0,0,0.00331550836563
1562208421.0420,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208421.0521,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00344589352608
1562208421.0620,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00366941094398
1562208421.0721,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00406056642532
1562208421.0821,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00415369868279
1562208421.0920,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00376254320145
1562208421.1020,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00322237610817
1562208421.1121,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00353902578354
1562208421.1220,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00327825546265
1562208421.1321,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00312924385071
1562208421.1420,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00376254320145
1562208421.1522,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00393018126488
1562208421.1620,1,1,0,29.0,1,0.0,nan,0,0.0,0.0,0,0.00393018126488
1562208421.1631,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00370666384697
1562208421.1633,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00370666384697
1562208421.1721,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00340864062309
1562208421.1735,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00340864062309
1562208421.1820,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00216066837311
1562208421.1837,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00216066837311
1562208421.1921,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00441446900368
1562208421.1940,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00441446900368
1562208421.2020,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00264495611191
1562208421.2042,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00264495611191
1562208421.2121,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.002421438694
1562208421.2135,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.002421438694
1562208421.2221,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00184401869774
1562208421.2238,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00184401869774
1562208421.2322,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00184401869774
1562208421.2332,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00357627868652
1562208421.2432,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00383704900742
1562208421.2437,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00383704900742
1562208421.2522,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00325962901115
1562208421.2542,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00325962901115
1562208421.2621,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00428408384323
1562208421.2635,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00428408384323
1562208421.2721,1,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00406056642532
1562208421.2739,0,1,0,29.0,1,0.0,nan,1,0.0,0.0,0,0.00406056642532
