time,io,ctlmode,ctlbrake,ctlthrottle,ctlgear_location,vehicle_speed,engine_rpm,driving_mode,throttle_percentage,brake_percentage,gear_location, imu
1562208649.6325,1,1,4.5,0,1,4.40999984741,nan,1,0.0,4.0,1,-0.0430271029472
1562208649.6401,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0313296914101
1562208649.6425,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0313296914101
1562208649.6506,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0684522092342
1562208649.6524,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0684522092342
1562208649.6611,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0752881169319
1562208649.6625,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0653602182865
1562208649.6707,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0653602182865
1562208649.6723,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0653602182865
1562208649.6801,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0805966556072
1562208649.6824,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0805966556072
1562208649.6906,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0762566924095
1562208649.6925,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0762566924095
1562208649.7012,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0647827982903
1562208649.7024,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0603497028351
1562208649.7107,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0603497028351
1562208649.7124,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0603497028351
1562208649.7212,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.073816627264
1562208649.7224,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.073816627264
1562208649.7307,0,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0506453216076
1562208649.7330,1,1,4.5,0,1,4.36000013351,nan,1,0.0,4.0,1,-0.0707246363163
1562208649.7401,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0707246363163
1562208649.7424,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0707246363163
1562208649.7507,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0659376382828
1562208649.7524,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0659376382828
1562208649.7611,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.065490603447
1562208649.7624,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.065490603447
1562208649.7708,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0466965138912
1562208649.7723,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0466965138912
1562208649.7804,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.071506947279
1562208649.7823,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.071506947279
1562208649.7909,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0502914190292
1562208649.7924,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0502914190292
1562208649.8003,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0336207449436
1562208649.8024,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0336207449436
1562208649.8108,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0416487455368
1562208649.8123,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0526383519173
1562208649.8204,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0526383519173
1562208649.8223,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0501610338688
1562208649.8308,0,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0501610338688
1562208649.8323,1,1,4.5,0,1,4.30999994278,nan,1,0.0,4.0,1,-0.0501610338688
1562208649.8408,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0588409602642
1562208649.8424,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0588409602642
1562208649.8503,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0677071511745
1562208649.8523,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0677071511745
1562208649.8607,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0625289976597
1562208649.8624,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0625289976597
1562208649.8703,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0610947608948
1562208649.8723,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0729411840439
1562208649.8809,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0729411840439
1562208649.8823,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0729411840439
1562208649.8904,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0728853046894
1562208649.8923,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0728853046894
1562208649.9008,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0581331551075
1562208649.9024,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0735558569431
1562208649.9101,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0735558569431
1562208649.9124,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0571087002754
1562208649.9205,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0571087002754
1562208649.9223,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0571087002754
1562208649.9309,0,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.0463053584099
1562208649.9323,1,1,4.5,0,1,4.26000022888,nan,1,0.0,4.0,1,-0.023115426302
1562208649.9403,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.023115426302
1562208649.9423,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0381469726562
1562208649.9507,0,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0381469726562
1562208649.9523,1,1,4.5,0,1,4.21000003815,nan,1,0.0,4.0,1,-0.0381469726562
